label,future_return,time
3,0.0034833255,2025-11-21 15:10:00+00:00
3,0.0016164907,2025-11-21 15:15:00+00:00
2,0.00012543502,2025-11-21 15:20:00+00:00
2,-0.0002016025,2025-11-21 15:25:00+00:00
2,-0.00078375876,2025-11-21 15:30:00+00:00
2,-0.00063673285,2025-11-21 15:35:00+00:00
1,-0.002229512,2025-11-21 15:40:00+00:00
1,-0.0021734117,2025-11-21 15:45:00+00:00
2,-0.0009318179,2025-11-21 15:50:00+00:00
1,-0.0019291722,2025-11-21 15:55:00+00:00
1,-0.0019763622,2025-11-21 16:00:00+00:00
2,-0.0005399979,2025-11-21 16:05:00+00:00
1,-0.0011505362,2025-11-21 16:10:00+00:00
2,9.825764e-06,2025-11-21 16:15:00+00:00
3,0.0018050541,2025-11-21 16:20:00+00:00
2,0.00061230664,2025-11-21 16:25:00+00:00
2,0.00014753107,2025-11-21 16:30:00+00:00
2,-0.0008388581,2025-11-21 16:35:00+00:00
2,-6.1522405e-05,2025-11-21 16:40:00+00:00
2,-0.0004548047,2025-11-21 16:45:00+00:00
1,-0.0016837454,2025-11-21 16:50:00+00:00
2,-0.0004715591,2025-11-21 16:55:00+00:00
2,-0.0006191433,2025-11-21 17:00:00+00:00
1,-0.0014121206,2025-11-21 17:05:00+00:00
1,-0.0011150216,2025-11-21 17:10:00+00:00
2,-0.00048637058,2025-11-21 17:15:00+00:00
2,-0.0005965093,2025-11-21 17:20:00+00:00
2,0.00023101045,2025-11-21 17:25:00+00:00
3,0.0014898439,2025-11-21 17:30:00+00:00
3,0.0035379797,2025-11-21 17:35:00+00:00
3,0.0039450596,2025-11-21 17:40:00+00:00
4,0.004097564,2025-11-21 17:45:00+00:00
4,0.0065349033,2025-11-21 17:50:00+00:00
4,0.0074059875,2025-11-21 17:55:00+00:00
4,0.0061411834,2025-11-21 18:00:00+00:00
4,0.005708116,2025-11-21 18:05:00+00:00
4,0.004278201,2025-11-21 18:10:00+00:00
3,0.003752774,2025-11-21 18:15:00+00:00
3,0.0027853716,2025-11-21 18:20:00+00:00
3,0.002776399,2025-11-21 18:25:00+00:00
3,0.0021332481,2025-11-21 18:30:00+00:00
3,0.0016977388,2025-11-21 18:35:00+00:00
2,0.0009830021,2025-11-21 18:40:00+00:00
2,0.0007128003,2025-11-21 18:45:00+00:00
1,-0.0016096844,2025-11-21 18:50:00+00:00
1,-0.003487958,2025-11-21 18:55:00+00:00
1,-0.0026364657,2025-11-21 19:00:00+00:00
2,-0.0009732598,2025-11-21 19:05:00+00:00
2,-0.00081771956,2025-11-21 19:10:00+00:00
2,-0.00062924495,2025-11-21 19:15:00+00:00
2,-0.00024249194,2025-11-21 19:20:00+00:00
2,-0.0003577274,2025-11-21 19:25:00+00:00
2,-0.0007520289,2025-11-21 19:30:00+00:00
2,-0.00046290286,2025-11-21 19:35:00+00:00
2,-0.0009599961,2025-11-21 19:40:00+00:00
2,-0.00025946053,2025-11-21 19:45:00+00:00
1,-0.0012037051,2025-11-21 19:50:00+00:00
2,-0.00065842294,2025-11-21 19:55:00+00:00
2,0.0007178188,2025-11-21 20:00:00+00:00
2,-0.00012973121,2025-11-21 20:05:00+00:00
2,0.00090659835,2025-11-21 20:10:00+00:00
3,0.0013376812,2025-11-21 20:15:00+00:00
3,0.0017885056,2025-11-21 20:20:00+00:00
3,0.0026594049,2025-11-21 20:25:00+00:00
3,0.002429386,2025-11-21 20:30:00+00:00
3,0.0020337952,2025-11-21 20:35:00+00:00
3,0.001625227,2025-11-21 20:40:00+00:00
2,0.00094262476,2025-11-21 20:45:00+00:00
3,0.0013178329,2025-11-21 20:50:00+00:00
3,0.0011781044,2025-11-21 20:55:00+00:00
2,0.00032560213,2025-11-21 21:00:00+00:00
2,-8.32346e-05,2025-11-21 21:05:00+00:00
2,-0.0009302576,2025-11-21 21:10:00+00:00
1,-0.0011083517,2025-11-21 21:15:00+00:00
0,-0.0045415414,2025-11-21 21:20:00+00:00
0,-0.005189808,2025-11-21 21:25:00+00:00
0,-0.006287401,2025-11-21 21:30:00+00:00
0,-0.0066489945,2025-11-21 21:35:00+00:00
0,-0.006576017,2025-11-21 21:40:00+00:00
0,-0.0074678524,2025-11-21 21:45:00+00:00
0,-0.006198873,2025-11-21 21:50:00+00:00
0,-0.0049392805,2025-11-21 21:55:00+00:00
0,-0.0064120293,2025-11-21 22:00:00+00:00
0,-0.00713184,2025-11-21 22:05:00+00:00
0,-0.005410319,2025-11-21 22:10:00+00:00
0,-0.005276024,2025-11-21 22:15:00+00:00
1,-0.0016804452,2025-11-21 22:20:00+00:00
1,-0.0017569812,2025-11-21 22:25:00+00:00
2,0.0003765301,2025-11-21 22:30:00+00:00
3,0.0010413205,2025-11-21 22:35:00+00:00
3,0.0014411742,2025-11-21 22:40:00+00:00
3,0.0020159401,2025-11-21 22:45:00+00:00
2,0.00088615384,2025-11-21 22:50:00+00:00
2,-0.00055071356,2025-11-21 22:55:00+00:00
3,0.0018251817,2025-11-21 23:00:00+00:00
4,0.0041623823,2025-11-21 23:05:00+00:00
3,0.003976339,2025-11-21 23:10:00+00:00
3,0.0029844278,2025-11-21 23:15:00+00:00
3,0.0018481559,2025-11-21 23:20:00+00:00
3,0.0020653172,2025-11-21 23:25:00+00:00
2,0.00058057293,2025-11-21 23:30:00+00:00
2,0.00024345978,2025-11-21 23:35:00+00:00
3,0.0012275402,2025-11-21 23:40:00+00:00
3,0.0021471577,2025-11-21 23:45:00+00:00
3,0.0025036274,2025-11-21 23:50:00+00:00
3,0.0024549777,2025-11-21 23:55:00+00:00
2,0.00059253356,2025-11-24 01:00:00+00:00
1,-0.0027847013,2025-11-24 01:05:00+00:00
1,-0.0031458964,2025-11-24 01:10:00+00:00
1,-0.0027324953,2025-11-24 01:15:00+00:00
1,-0.0019823043,2025-11-24 01:20:00+00:00
1,-0.0019013835,2025-11-24 01:25:00+00:00
2,-0.00040075628,2025-11-24 01:30:00+00:00
2,-0.0005359729,2025-11-24 01:35:00+00:00
1,-0.0010147345,2025-11-24 01:40:00+00:00
1,-0.002289812,2025-11-24 01:45:00+00:00
1,-0.0028629045,2025-11-24 01:50:00+00:00
1,-0.0018624899,2025-11-24 01:55:00+00:00
1,-0.0016119163,2025-11-24 02:00:00+00:00
1,-0.001063801,2025-11-24 02:05:00+00:00
1,-0.0018388461,2025-11-24 02:10:00+00:00
1,-0.002043293,2025-11-24 02:15:00+00:00
1,-0.0018410268,2025-11-24 02:20:00+00:00
1,-0.0018557807,2025-11-24 02:25:00+00:00
1,-0.0026883571,2025-11-24 02:30:00+00:00
1,-0.0025238672,2025-11-24 02:35:00+00:00
1,-0.0033744066,2025-11-24 02:40:00+00:00
1,-0.0029715344,2025-11-24 02:45:00+00:00
1,-0.003663328,2025-11-24 02:50:00+00:00
0,-0.0056790244,2025-11-24 02:55:00+00:00
0,-0.0042307284,2025-11-24 03:00:00+00:00
1,-0.0021693096,2025-11-24 03:05:00+00:00
1,-0.0021258441,2025-11-24 03:10:00+00:00
1,-0.0014727032,2025-11-24 03:15:00+00:00
1,-0.0019479863,2025-11-24 03:20:00+00:00
1,-0.0018271754,2025-11-24 03:25:00+00:00
1,-0.0012429866,2025-11-24 03:30:00+00:00
1,-0.0012700589,2025-11-24 03:35:00+00:00
1,-0.0011351914,2025-11-24 03:40:00+00:00
1,-0.0022229569,2025-11-24 03:45:00+00:00
1,-0.0021334807,2025-11-24 03:50:00+00:00
2,-0.00021510693,2025-11-24 03:55:00+00:00
2,0.00059318723,2025-11-24 04:00:00+00:00
2,0.0002890466,2025-11-24 04:05:00+00:00
2,0.00013345723,2025-11-24 04:10:00+00:00
2,-0.00027175256,2025-11-24 04:15:00+00:00
2,-0.00038788706,2025-11-24 04:20:00+00:00
2,0.00018774564,2025-11-24 04:25:00+00:00
2,0.00091364566,2025-11-24 04:30:00+00:00
3,0.00179269,2025-11-24 04:35:00+00:00
3,0.0021049615,2025-11-24 04:40:00+00:00
3,0.0015479149,2025-11-24 04:45:00+00:00
3,0.0020365843,2025-11-24 04:50:00+00:00
3,0.0016272508,2025-11-24 04:55:00+00:00
3,0.0011510891,2025-11-24 05:00:00+00:00
3,0.0019190114,2025-11-24 05:05:00+00:00
3,0.003046867,2025-11-24 05:10:00+00:00
3,0.0018805446,2025-11-24 05:15:00+00:00
3,0.0012011863,2025-11-24 05:20:00+00:00
2,0.0005557216,2025-11-24 05:25:00+00:00
1,-0.0011447152,2025-11-24 05:30:00+00:00
1,-0.0024870348,2025-11-24 05:35:00+00:00
1,-0.0023347551,2025-11-24 05:40:00+00:00
1,-0.0014442982,2025-11-24 05:45:00+00:00
1,-0.0013829516,2025-11-24 05:50:00+00:00
1,-0.0015258468,2025-11-24 05:55:00+00:00
1,-0.0019146311,2025-11-24 06:00:00+00:00
1,-0.0027633093,2025-11-24 06:05:00+00:00
1,-0.0033504881,2025-11-24 06:10:00+00:00
1,-0.0023283863,2025-11-24 06:15:00+00:00
1,-0.0011750591,2025-11-24 06:20:00+00:00
1,-0.0010071488,2025-11-24 06:25:00+00:00
2,-0.00079036347,2025-11-24 06:30:00+00:00
2,-8.895588e-05,2025-11-24 06:35:00+00:00
2,0.00045717054,2025-11-24 06:40:00+00:00
2,-0.00063789386,2025-11-24 06:45:00+00:00
2,-0.00021267598,2025-11-24 06:50:00+00:00
2,0.0005662668,2025-11-24 06:55:00+00:00
3,0.0015845784,2025-11-24 07:00:00+00:00
3,0.0014114379,2025-11-24 07:05:00+00:00
3,0.001057963,2025-11-24 07:10:00+00:00
3,0.0011817438,2025-11-24 07:15:00+00:00
3,0.001964855,2025-11-24 07:20:00+00:00
3,0.0015073043,2025-11-24 07:25:00+00:00
3,0.0025657695,2025-11-24 07:30:00+00:00
3,0.002283404,2025-11-24 07:35:00+00:00
3,0.002084733,2025-11-24 07:40:00+00:00
3,0.0035502403,2025-11-24 07:45:00+00:00
3,0.0025056582,2025-11-24 07:50:00+00:00
3,0.001729967,2025-11-24 07:55:00+00:00
3,0.0013920255,2025-11-24 08:00:00+00:00
2,0.0008589984,2025-11-24 08:05:00+00:00
2,0.00097535923,2025-11-24 08:10:00+00:00
3,0.0014717322,2025-11-24 08:15:00+00:00
2,-2.4666692e-06,2025-11-24 08:20:00+00:00
2,-0.00010115814,2025-11-24 08:25:00+00:00
2,0.0006410335,2025-11-24 08:30:00+00:00
2,0.0006583116,2025-11-24 08:35:00+00:00
3,0.0017353066,2025-11-24 08:40:00+00:00
3,0.0015481975,2025-11-24 08:45:00+00:00
3,0.001956585,2025-11-24 08:50:00+00:00
3,0.0016603674,2025-11-24 08:55:00+00:00
3,0.0011978439,2025-11-24 09:00:00+00:00
3,0.0019014924,2025-11-24 09:05:00+00:00
3,0.001993221,2025-11-24 09:10:00+00:00
3,0.0021624367,2025-11-24 09:15:00+00:00
3,0.0016304724,2025-11-24 09:20:00+00:00
3,0.0025785598,2025-11-24 09:25:00+00:00
2,0.00057902455,2025-11-24 09:30:00+00:00
3,0.0010742885,2025-11-24 09:35:00+00:00
2,-8.61229e-05,2025-11-24 09:40:00+00:00
2,0.00067198183,2025-11-24 09:45:00+00:00
2,0.0008815758,2025-11-24 09:50:00+00:00
2,0.00084974326,2025-11-24 09:55:00+00:00
2,0.00093792693,2025-11-24 10:00:00+00:00
3,0.001430182,2025-11-24 10:05:00+00:00
3,0.0025136515,2025-11-24 10:10:00+00:00
3,0.0020396714,2025-11-24 10:15:00+00:00
3,0.0019652026,2025-11-24 10:20:00+00:00
3,0.0013684133,2025-11-24 10:25:00+00:00
3,0.0017508434,2025-11-24 10:30:00+00:00
3,0.002303796,2025-11-24 10:35:00+00:00
3,0.0016192499,2025-11-24 10:40:00+00:00
3,0.0010306641,2025-11-24 10:45:00+00:00
3,0.0016213596,2025-11-24 10:50:00+00:00
3,0.002052418,2025-11-24 10:55:00+00:00
3,0.0019552577,2025-11-24 11:00:00+00:00
3,0.0010594288,2025-11-24 11:05:00+00:00
2,0.0002627682,2025-11-24 11:10:00+00:00
2,-4.910783e-05,2025-11-24 11:15:00+00:00
2,7.8650555e-05,2025-11-24 11:20:00+00:00
2,0.00041045455,2025-11-24 11:25:00+00:00
2,-4.9164087e-06,2025-11-24 11:30:00+00:00
1,-0.0012523881,2025-11-24 11:35:00+00:00
2,3.9310205e-05,2025-11-24 11:40:00+00:00
2,-0.00020149747,2025-11-24 11:45:00+00:00
1,-0.001323973,2025-11-24 11:50:00+00:00
1,-0.0019303312,2025-11-24 11:55:00+00:00
1,-0.002076629,2025-11-24 12:00:00+00:00
1,-0.0011663482,2025-11-24 12:05:00+00:00
1,-0.001576195,2025-11-24 12:10:00+00:00
2,-0.0009601053,2025-11-24 12:15:00+00:00
2,-3.4406912e-05,2025-11-24 12:20:00+00:00
2,7.12473e-05,2025-11-24 12:25:00+00:00
2,0.000238447,2025-11-24 12:30:00+00:00
2,0.0004524086,2025-11-24 12:35:00+00:00
2,9.827165e-06,2025-11-24 12:40:00+00:00
2,0.0001327202,2025-11-24 12:45:00+00:00
2,0.00092973147,2025-11-24 12:50:00+00:00
3,0.001464082,2025-11-24 12:55:00+00:00
3,0.0018497338,2025-11-24 13:00:00+00:00
2,0.0003097505,2025-11-24 13:05:00+00:00
2,0.00053852284,2025-11-24 13:10:00+00:00
2,4.9157443e-06,2025-11-24 13:15:00+00:00
2,0.00021382174,2025-11-24 13:20:00+00:00
2,4.176268e-05,2025-11-24 13:25:00+00:00
3,0.0014131375,2025-11-24 13:30:00+00:00
3,0.0015483071,2025-11-24 13:35:00+00:00
3,0.00212019,2025-11-24 13:40:00+00:00
3,0.00315783,2025-11-24 13:45:00+00:00
3,0.0020887242,2025-11-24 13:50:00+00:00
3,0.0025774399,2025-11-24 13:55:00+00:00
3,0.0017628414,2025-11-24 14:00:00+00:00
3,0.0025927427,2025-11-24 14:05:00+00:00
3,0.0023151392,2025-11-24 14:10:00+00:00
3,0.0031362292,2025-11-24 14:15:00+00:00
3,0.0025382831,2025-11-24 14:20:00+00:00
3,0.0023951125,2025-11-24 14:25:00+00:00
3,0.002159663,2025-11-24 14:30:00+00:00
3,0.0014305835,2025-11-24 14:35:00+00:00
2,-0.00041921836,2025-11-24 14:40:00+00:00
1,-0.0013497955,2025-11-24 14:45:00+00:00
2,-0.00017165403,2025-11-24 14:50:00+00:00
2,-0.0006567951,2025-11-24 14:55:00+00:00
2,-0.00024263814,2025-11-24 15:00:00+00:00
2,4.9024416e-06,2025-11-24 15:05:00+00:00
2,0.00037515722,2025-11-24 15:10:00+00:00
1,-0.0010094724,2025-11-24 15:15:00+00:00
2,-0.00086519396,2025-11-24 15:20:00+00:00
1,-0.0011836669,2025-11-24 15:25:00+00:00
1,-0.0016627852,2025-11-24 15:30:00+00:00
1,-0.0022567501,2025-11-24 15:35:00+00:00
2,-0.0008951981,2025-11-24 15:40:00+00:00
2,0.00026002125,2025-11-24 15:45:00+00:00
3,0.0010031222,2025-11-24 15:50:00+00:00
2,0.0008485092,2025-11-24 15:55:00+00:00
3,0.0013311565,2025-11-24 16:00:00+00:00
3,0.0024242455,2025-11-24 16:05:00+00:00
3,0.003073665,2025-11-24 16:10:00+00:00
3,0.0033503221,2025-11-24 16:15:00+00:00
3,0.0033631958,2025-11-24 16:20:00+00:00
3,0.003152825,2025-11-24 16:25:00+00:00
3,0.0037284875,2025-11-24 16:30:00+00:00
4,0.004673517,2025-11-24 16:35:00+00:00
4,0.0047819405,2025-11-24 16:40:00+00:00
3,0.0037349944,2025-11-24 16:45:00+00:00
3,0.002273752,2025-11-24 16:50:00+00:00
3,0.0025923748,2025-11-24 16:55:00+00:00
3,0.0019806148,2025-11-24 17:00:00+00:00
2,0.0008607388,2025-11-24 17:05:00+00:00
2,0.0006182252,2025-11-24 17:10:00+00:00
2,0.00057444855,2025-11-24 17:15:00+00:00
2,0.000894824,2025-11-24 17:20:00+00:00
2,0.0009440977,2025-11-24 17:25:00+00:00
3,0.0010850652,2025-11-24 17:30:00+00:00
3,0.0013908886,2025-11-24 17:35:00+00:00
3,0.0011433765,2025-11-24 17:40:00+00:00
2,0.0009577608,2025-11-24 17:45:00+00:00
3,0.0011294077,2025-11-24 17:50:00+00:00
3,0.001319719,2025-11-24 17:55:00+00:00
3,0.001143505,2025-11-24 18:00:00+00:00
2,0.00045443108,2025-11-24 18:05:00+00:00
2,-0.0006935473,2025-11-24 18:10:00+00:00
2,-0.0006987147,2025-11-24 18:15:00+00:00
2,5.8624522e-05,2025-11-24 18:20:00+00:00
2,0.00023458003,2025-11-24 18:25:00+00:00
2,-0.00037838472,2025-11-24 18:30:00+00:00
2,-0.00049797393,2025-11-24 18:35:00+00:00
2,-0.0006320434,2025-11-24 18:40:00+00:00
2,0.0005785003,2025-11-24 18:45:00+00:00
2,0.0004932532,2025-11-24 18:50:00+00:00
1,-0.0010690279,2025-11-24 18:55:00+00:00
1,-0.0015180507,2025-11-24 19:00:00+00:00
1,-0.0010549733,2025-11-24 19:05:00+00:00
2,-0.00046431494,2025-11-24 19:10:00+00:00
2,0.00014179647,2025-11-24 19:15:00+00:00
2,-0.00045187087,2025-11-24 19:20:00+00:00
2,0.000547225,2025-11-24 19:25:00+00:00
2,0.00097196206,2025-11-24 19:30:00+00:00
4,0.004139639,2025-11-24 19:35:00+00:00
4,0.0042708223,2025-11-24 19:40:00+00:00
3,0.0032128454,2025-11-24 19:45:00+00:00
4,0.005567108,2025-11-24 19:50:00+00:00
4,0.0067655393,2025-11-24 19:55:00+00:00
4,0.0068978327,2025-11-24 20:00:00+00:00
4,0.0071457033,2025-11-24 20:05:00+00:00
4,0.0064912043,2025-11-24 20:10:00+00:00
4,0.00697393,2025-11-24 20:15:00+00:00
4,0.006531875,2025-11-24 20:20:00+00:00
4,0.0057158624,2025-11-24 20:25:00+00:00
4,0.004496449,2025-11-24 20:30:00+00:00
2,0.0007734385,2025-11-24 20:35:00+00:00
2,0.00081940903,2025-11-24 20:40:00+00:00
3,0.001692467,2025-11-24 20:45:00+00:00
2,-0.00012863797,2025-11-24 20:50:00+00:00
2,-0.0004780985,2025-11-24 20:55:00+00:00
2,0.00036898936,2025-11-24 21:00:00+00:00
2,0.00022816642,2025-11-24 21:05:00+00:00
3,0.0012777224,2025-11-24 21:10:00+00:00
3,0.0010146912,2025-11-24 21:15:00+00:00
3,0.0012648794,2025-11-24 21:20:00+00:00
3,0.0014153818,2025-11-24 21:25:00+00:00
3,0.0029534493,2025-11-24 21:30:00+00:00
4,0.0040391865,2025-11-24 21:35:00+00:00
3,0.0037146905,2025-11-24 21:40:00+00:00
3,0.002553832,2025-11-24 21:45:00+00:00
3,0.0025560982,2025-11-24 21:50:00+00:00
3,0.003430844,2025-11-24 21:55:00+00:00
3,0.0023101862,2025-11-24 22:00:00+00:00
3,0.0026621432,2025-11-24 22:05:00+00:00
3,0.002406622,2025-11-24 22:10:00+00:00
3,0.0021946523,2025-11-24 22:15:00+00:00
3,0.0019203818,2025-11-24 22:20:00+00:00
3,0.0018061219,2025-11-24 22:25:00+00:00
2,0.00083305483,2025-11-24 22:30:00+00:00
2,0.00043569715,2025-11-24 22:35:00+00:00
3,0.001917035,2025-11-24 22:40:00+00:00
3,0.0023729848,2025-11-24 22:45:00+00:00
3,0.0018232048,2025-11-24 22:50:00+00:00
2,0.00046459294,2025-11-24 22:55:00+00:00
3,0.0011693783,2025-11-24 23:00:00+00:00
2,0.00069946825,2025-11-24 23:05:00+00:00
2,-0.0007430032,2025-11-24 23:10:00+00:00
1,-0.0011033922,2025-11-24 23:15:00+00:00
2,-0.0006195397,2025-11-24 23:20:00+00:00
2,-0.0002831346,2025-11-24 23:25:00+00:00
2,-0.00025164415,2025-11-24 23:30:00+00:00
2,-0.00032421105,2025-11-24 23:35:00+00:00
2,-0.00081897905,2025-11-24 23:40:00+00:00
2,-0.00012078403,2025-11-24 23:45:00+00:00
2,0.00059696153,2025-11-24 23:50:00+00:00
3,0.002249327,2025-11-24 23:55:00+00:00
3,0.0010204995,2025-11-25 01:00:00+00:00
3,0.0017075413,2025-11-25 01:05:00+00:00
3,0.00182377,2025-11-25 01:10:00+00:00
3,0.0019136901,2025-11-25 01:15:00+00:00
3,0.0024264203,2025-11-25 01:20:00+00:00
3,0.0010529781,2025-11-25 01:25:00+00:00
2,0.00058812427,2025-11-25 01:30:00+00:00
2,0.0006825162,2025-11-25 01:35:00+00:00
2,-0.00020793489,2025-11-25 01:40:00+00:00
2,-0.0008963258,2025-11-25 01:45:00+00:00
1,-0.0017898162,2025-11-25 01:50:00+00:00
1,-0.0034846654,2025-11-25 01:55:00+00:00
1,-0.001787677,2025-11-25 02:00:00+00:00
1,-0.002902218,2025-11-25 02:05:00+00:00
1,-0.001934077,2025-11-25 02:10:00+00:00
1,-0.002712733,2025-11-25 02:15:00+00:00
1,-0.0031984076,2025-11-25 02:20:00+00:00
1,-0.0019514011,2025-11-25 02:25:00+00:00
2,-0.0008852961,2025-11-25 02:30:00+00:00
2,0.0007304231,2025-11-25 02:35:00+00:00
2,0.00039419113,2025-11-25 02:40:00+00:00
2,-9.188932e-05,2025-11-25 02:45:00+00:00
2,0.000104048704,2025-11-25 02:50:00+00:00
3,0.0012883134,2025-11-25 02:55:00+00:00
3,0.0020474098,2025-11-25 03:00:00+00:00
3,0.0021696805,2025-11-25 03:05:00+00:00
3,0.002025027,2025-11-25 03:10:00+00:00
4,0.0050499053,2025-11-25 03:15:00+00:00
4,0.004510072,2025-11-25 03:20:00+00:00
4,0.0041914806,2025-11-25 03:25:00+00:00
3,0.0037597897,2025-11-25 03:30:00+00:00
3,0.00275038,2025-11-25 03:35:00+00:00
3,0.0037179573,2025-11-25 03:40:00+00:00
4,0.0048754183,2025-11-25 03:45:00+00:00
4,0.0043332987,2025-11-25 03:50:00+00:00
4,0.004009916,2025-11-25 03:55:00+00:00
3,0.0019707717,2025-11-25 04:00:00+00:00
3,0.0025491712,2025-11-25 04:05:00+00:00
3,0.0022530037,2025-11-25 04:10:00+00:00
2,-0.00036182418,2025-11-25 04:15:00+00:00
2,-0.0005669577,2025-11-25 04:20:00+00:00
2,0.00014958791,2025-11-25 04:25:00+00:00
2,-0.00087311387,2025-11-25 04:30:00+00:00
1,-0.0014340839,2025-11-25 04:35:00+00:00
1,-0.0017220367,2025-11-25 04:40:00+00:00
1,-0.002372936,2025-11-25 04:45:00+00:00
1,-0.001867011,2025-11-25 04:50:00+00:00
1,-0.0019415464,2025-11-25 04:55:00+00:00
1,-0.0021717804,2025-11-25 05:00:00+00:00
1,-0.0015304339,2025-11-25 05:05:00+00:00
2,-0.00023878322,2025-11-25 05:10:00+00:00
2,0.0003378248,2025-11-25 05:15:00+00:00
2,0.0008183306,2025-11-25 05:20:00+00:00
2,0.00019781248,2025-11-25 05:25:00+00:00
2,0.0009994061,2025-11-25 05:30:00+00:00
3,0.0010354716,2025-11-25 05:35:00+00:00
2,0.00015681885,2025-11-25 05:40:00+00:00
2,-0.0005090065,2025-11-25 05:45:00+00:00
2,-0.000275145,2025-11-25 05:50:00+00:00
2,-0.000598561,2025-11-25 05:55:00+00:00
2,0.00054110726,2025-11-25 06:00:00+00:00
2,0.00060828426,2025-11-25 06:05:00+00:00
2,0.00040530466,2025-11-25 06:10:00+00:00
2,-0.00043178725,2025-11-25 06:15:00+00:00
2,0.00014713084,2025-11-25 06:20:00+00:00
2,-0.00050890463,2025-11-25 06:25:00+00:00
2,-0.00052573194,2025-11-25 06:30:00+00:00
2,-0.00085115,2025-11-25 06:35:00+00:00
2,0.00024363416,2025-11-25 06:40:00+00:00
2,0.0005937411,2025-11-25 06:45:00+00:00
3,0.001658567,2025-11-25 06:50:00+00:00
3,0.002453638,2025-11-25 06:55:00+00:00
3,0.0011275018,2025-11-25 07:00:00+00:00
3,0.0015028997,2025-11-25 07:05:00+00:00
2,0.00013986992,2025-11-25 07:10:00+00:00
2,0.0008542945,2025-11-25 07:15:00+00:00
2,-0.0007741319,2025-11-25 07:20:00+00:00
2,-0.00074806047,2025-11-25 07:25:00+00:00
2,-0.00083485746,2025-11-25 07:30:00+00:00
2,-0.0005888315,2025-11-25 07:35:00+00:00
1,-0.0016567911,2025-11-25 07:40:00+00:00
1,-0.001466587,2025-11-25 07:45:00+00:00
1,-0.0015835142,2025-11-25 07:50:00+00:00
1,-0.0022524963,2025-11-25 07:55:00+00:00
2,-0.0005377939,2025-11-25 08:00:00+00:00
1,-0.0013633462,2025-11-25 08:05:00+00:00
1,-0.0016565034,2025-11-25 08:10:00+00:00
1,-0.0012948152,2025-11-25 08:15:00+00:00
2,-0.00044890994,2025-11-25 08:20:00+00:00
2,-0.0009780364,2025-11-25 08:25:00+00:00
2,-0.0009876937,2025-11-25 08:30:00+00:00
1,-0.0014294821,2025-11-25 08:35:00+00:00
2,-0.00059183035,2025-11-25 08:40:00+00:00
2,-0.0009711083,2025-11-25 08:45:00+00:00
1,-0.0016439626,2025-11-25 08:50:00+00:00
1,-0.002189975,2025-11-25 08:55:00+00:00
1,-0.0024201681,2025-11-25 09:00:00+00:00
1,-0.0028510164,2025-11-25 09:05:00+00:00
1,-0.0014708653,2025-11-25 09:10:00+00:00
2,-0.00095848803,2025-11-25 09:15:00+00:00
1,-0.0010455124,2025-11-25 09:20:00+00:00
2,-0.00011844618,2025-11-25 09:25:00+00:00
1,-0.0017791229,2025-11-25 09:30:00+00:00
1,-0.001956261,2025-11-25 09:35:00+00:00
1,-0.0023759743,2025-11-25 09:40:00+00:00
1,-0.002860542,2025-11-25 09:45:00+00:00
0,-0.005800823,2025-11-25 09:50:00+00:00
1,-0.003970933,2025-11-25 09:55:00+00:00
1,-0.0028952835,2025-11-25 10:00:00+00:00
1,-0.0025858295,2025-11-25 10:05:00+00:00
1,-0.0018116599,2025-11-25 10:10:00+00:00
1,-0.0025616426,2025-11-25 10:15:00+00:00
1,-0.0024823672,2025-11-25 10:20:00+00:00
1,-0.002826122,2025-11-25 10:25:00+00:00
1,-0.0010679233,2025-11-25 10:30:00+00:00
2,-0.00011629738,2025-11-25 10:35:00+00:00
2,0.00011871823,2025-11-25 10:40:00+00:00
3,0.0012488633,2025-11-25 10:45:00+00:00
3,0.0034998285,2025-11-25 10:50:00+00:00
3,0.002997969,2025-11-25 10:55:00+00:00
3,0.0030419617,2025-11-25 11:00:00+00:00
3,0.0028277773,2025-11-25 11:05:00+00:00
3,0.0025152417,2025-11-25 11:10:00+00:00
3,0.002655444,2025-11-25 11:15:00+00:00
3,0.0011097891,2025-11-25 11:20:00+00:00
3,0.0015007079,2025-11-25 11:25:00+00:00
3,0.0010375506,2025-11-25 11:30:00+00:00
2,0.0008117532,2025-11-25 11:35:00+00:00
3,0.0010029288,2025-11-25 11:40:00+00:00
3,0.0010099543,2025-11-25 11:45:00+00:00
3,0.0011512305,2025-11-25 11:50:00+00:00
2,0.00067579676,2025-11-25 11:55:00+00:00
1,-0.0017485393,2025-11-25 12:00:00+00:00
1,-0.0010689135,2025-11-25 12:05:00+00:00
2,-0.00060668756,2025-11-25 12:10:00+00:00
1,-0.0010390665,2025-11-25 12:15:00+00:00
2,0.00024204343,2025-11-25 12:20:00+00:00
2,0.0003558538,2025-11-25 12:25:00+00:00
2,0.0004698042,2025-11-25 12:30:00+00:00
2,3.8738857e-05,2025-11-25 12:35:00+00:00
2,0.00013310584,2025-11-25 12:40:00+00:00
2,9.919987e-05,2025-11-25 12:45:00+00:00
2,4.1154555e-05,2025-11-25 12:50:00+00:00
2,0.00052768533,2025-11-25 12:55:00+00:00
3,0.0018436641,2025-11-25 13:00:00+00:00
3,0.0013460449,2025-11-25 13:05:00+00:00
2,0.00026845897,2025-11-25 13:10:00+00:00
2,0.0008950104,2025-11-25 13:15:00+00:00
2,0.00079855,2025-11-25 13:20:00+00:00
